Time,Tweets,All_hashtags,Place
2020-06-30 04:14:24,b'Human trials to begin immediately for India\xe2\x80\x99s 1st COVID-19 Vaccine - #COVAXIN\xe2\x84\xa2 developed by @BharatBiotech  along with #ICMR #NIV; #DCGI approves  Phase I &amp; II #HumanClinicalTrials from July 2020  #CovidVaccineTrials https://t.co/mjTDh2Dl0w',"['COVAXIN', 'ICMR', 'NIV', 'DCGI', 'HumanClinicalTrials', 'CovidVaccineTrials']",
2020-06-30 04:13:04,"b""India's first COVID-19 vaccine candidate, COVAXIN, has gotten approval for human trials. It has been jointly developed by ICMR (Delhi), NIV (Pune) and Bharat Biotech.@iJaykaranSingh @abvpbraj https://t.co/V3PAOQuFIz""",[],
2020-06-30 04:09:01,"b""After Patanjali Ayurveda's CORONIL, #COVAXIN Bharat's first #Covid_19 allopathic vaccine, gets approval for human trials &amp; Trials to start across the country in July.  Burnol movement for all those Left Liberals \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #SwadeshiCovaxin #ICMR #BharatBiotech https://t.co/UCa6MO1R93 https://t.co/4jMkgB1xUk""","['COVAXIN', 'Covid_19', 'SwadeshiCovaxin', 'ICMR', 'BharatBiotech']",
2020-06-30 04:03:28,"b'Bharat Biotech, has successfully developed COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s 1st  vaccine candidate for COVID-19, in collaboration with the Indian Council of Medical Research (ICMR) - National Institute of Virology (NIV).   (file pic) https://t.co/elLF0yjgds'",[],
2020-06-30 03:57:07,b'COVID-19 Testing Update . For more details visit: https://t.co/1bM0RfaDid #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19  @ROBJammuKashmir @FOBAnantnag @FOBSrinagar @FOBKangan https://t.co/8bgk6wXzmK',"['ICMRFIGHTSCOVID19', 'IndiaFightsCOVID19', 'CoronaUpdatesInIndia', 'COVID19']",
2020-06-30 03:54:31,b'COVID-19 Testing Update . For more details visit: https://t.co/kCO4HOtrZK #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19 https://t.co/fP9OSgKyE3',"['ICMRFIGHTSCOVID19', 'IndiaFightsCOVID19', 'CoronaUpdatesInIndia', 'COVID19']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='504e739994acf111', url='https://api.twitter.com/1.1/geo/id/504e739994acf111.json', place_type='city', name='Kanpur', full_name='Kanpur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[80.125067, 26.177178], [80.567058, 26.177178], [80.567058, 26.63457], [80.125067, 26.63457]]]), attributes={})"
2020-06-30 03:50:17,b'COVID-19 Testing Update . For more details visit: https://t.co/dI1pqvXAsZ #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia #COVID19 https://t.co/aSvxZlVjDw',"['ICMRFIGHTSCOVID19', 'IndiaFightsCOVID19', 'CoronaUpdatesInIndia', 'COVID19']",
2020-06-30 03:48:41,"b""@agarwal_navin @kabethegame @SudarshanEMA Thanks. I guess this is the report, you refer to. https://t.co/UR5mP2QaiI  @ICMRDELHI, this report says you don't state sample size. Is it true?   Can we see copy of full report on your website?""",[],
2020-06-30 03:48:37,"b""Is India going to have the privilege of saving the world? India's first #COVID 19 vaccine, #COVAXIN, gets approval from Drug Controller Board. Human trials are to be done in July.#DCGI #ICMR #bharatbiotech #coronavirus #IndiaFightsCorona #India #pandemic""","['COVID', 'COVAXIN', 'DCGI', 'ICMR', 'bharatbiotech', 'coronavirus', 'IndiaFightsCorona', 'India', 'pandemic']",
2020-06-30 03:47:37,"b'@BharatBiotech has successfully developed COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s 1st  vaccine candidate for COVID-19, in collaboration with the Indian Council of Medical Research (ICMR) - National Institute of Virology (NIV). #COVID19India #vaccine https://t.co/cKyYWPf0tY'","['COVID19India', 'vaccine']",
2020-06-30 03:46:19,"b'@DrRPNishank @byadavbjp ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 03:46:06,b'#PostponeNEETandJEE Sir no ICMR also postponed its paper. Sir please postpone Neet till covid-19 situation normalizes  @HRDMinistry @drharshvardhan @DrRPNishank @DG_NTA',['PostponeNEETandJEE'],
2020-06-30 03:45:33,"b'Bharat Biotech, has successfully developed COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s 1st  vaccine candidate for COVID-19, in collaboration with the Indian Council of Medical Research (ICMR) - National Institute of Virology (NIV). https://t.co/rPxsrVx8Bt'",[],
2020-06-30 03:43:29,"b""A Hyderabad based Bharat Biotech collobration with ICMR sets gets approval from DCGI for human trials COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials - NDTV https://t.co/dLpjGsRboX""",[],
2020-06-30 03:35:46,"b'#Haryana will administer convalescent plasma therapy to select patients infected with the #coronavirus disease(Covid-19) at all its state-run medical colleges, as part of the ongoing nationwide trial by the Indian Council of Medical Research (ICMR).\xc2\xa0  https://t.co/01d4wZ2YSM'","['Haryana', 'coronavirus']",
2020-06-30 03:34:56,"b""India closer to vaccine.  India's first COVID 19 vaccine, Covaxin, gets DCGI approval and human trials to begin in July. Let's hope this turns out to be successful. #covaxin #vaccine #coronavirus #ICMR #DCGI #IndiaFightsCorona #Bharatbiotech #COVID https://t.co/13vjRi492f""","['covaxin', 'vaccine', 'coronavirus', 'ICMR', 'DCGI', 'IndiaFightsCorona', 'Bharatbiotech', 'COVID']",
2020-06-30 03:29:32,"b'ICMR tests nearly 84 lakh samples for #COVID19, positive cases over 5.4 lakh  https://t.co/PygLZ5Fj08 https://t.co/7LnuQ4HgNm'",['COVID19'],
2020-06-30 03:23:54,"b'#Plasma #therapy for #Covid -19 has not shown promising results, according to the preliminary results of a study. The interim analysis from 300-odd patients who have been given plasma therapy showed that it is not working \xe2\x81\xa6\xe2\x81\xa6@ICMRDELHI\xe2\x81\xa9  https://t.co/x0kKue7tLB'","['Plasma', 'therapy', 'Covid']",
2020-06-30 03:16:03,"b""#India's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by  #BharatBiotech in collaboration with #ICMR and #NIV, has got the nod for human clinical trials from the Drug Controller General of India. https://t.co/8RlBRlzGKD""","['India', 'COVAXIN', 'BharatBiotech', 'ICMR', 'NIV']",
2020-06-30 03:12:05,"b""#India's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by  #BharatBiotech in collaboration with #ICMR and #NIV, has got the nod for human clinical trials from the Drug Controller General of India. Follow LIVE updates on #coronavirus here: https://t.co/Yj8ZRp532G https://t.co/8Y2IHpDOKm""","['India', 'COVAXIN', 'BharatBiotech', 'ICMR', 'NIV', 'coronavirus']",
2020-06-30 03:06:29,b'#BIGBREAKING  India\xe2\x80\x99s first COVID-19 vaccine candidate COVAXIN gets DCGI approval. Developed by #BharatBiotech in collaboration with ICMR &amp; the National Institute of Virology ! @MoHFW_INDIA @PMOIndia @HFWOdisha #IndiaFightsCoronavirus https://t.co/RfDM7IsNcb',"['BIGBREAKING', 'BharatBiotech', 'IndiaFightsCoronavirus']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='4c0554de3037a1cd', url='https://api.twitter.com/1.1/geo/id/4c0554de3037a1cd.json', place_type='city', name='Cuttack', full_name='Cuttack, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[85.73406, 20.03944], [86.28391, 20.03944], [86.28391, 20.699481], [85.73406, 20.699481]]]), attributes={})"
2020-06-30 03:05:23,"b'ICMR tests nearly 84 lakh samples for Covid-19, positive cases over 5.4 lakh \xe2\x80\x93 india\xc2\xa0news https://t.co/oLGEXJggDG'",[],
2020-06-30 03:04:58,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #COVAXIN #covid19 https://t.co/bhmFzcxCMB""","['COVAXIN', 'covid19']",
2020-06-30 03:04:55,b'Rays of hope #COVAXIN  #Covid_19  #ICMR #NIV https://t.co/BH52lGfwB5',"['COVAXIN', 'Covid_19', 'ICMR', 'NIV']",
2020-06-30 03:02:41,"b'#Coronavirus news live updates:  * Global tally nears 10.5 million-mark, death toll at 508k; India tally crosses 5.6 lakh  * Bihar reports highest single-day spike of 394 #Covid19 cases; tally now 9,618: State health department  Live Updates &gt;&gt; https://t.co/RP8Vc6hdts https://t.co/aafFdOC9wl'","['Coronavirus', 'Covid19']",
2020-06-30 02:59:22,"b""#Biotech: @BharatBiotech: 'COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collabora\xe2\x80\xa6 https://t.co/h4gP5gG4a6, see more https://t.co/uAlrrPJb7w""","['Biotech', 'BharatBiotech', 'COVAXIN', 'covid19', 'Collabora']",
2020-06-30 02:56:07,"b'ICMR tests nearly 84 lakh samples for Covid-19, positive cases over 5.4 lakh https://t.co/DuqfRHf5mK'",[],
2020-06-30 02:52:22,b'Haryana to start plasma therapy for Covid-19 as part of ICMR trial  https://t.co/R0PVBPqqHu https://t.co/WtdRduUN7Y',[],
2020-06-30 02:49:56,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 02:45:35,"b'Good news, first approved COVID-19 vaccine for human trial.. clinical trial is to begin in July...\xf0\x9f\xa4\x9f Thanks to #ICMR and #NIV for their constant efforts. @narendramodi @tsrawatbjp https://t.co/qmgd05HdHC'","['ICMR', 'NIV']",
2020-06-30 02:43:09,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  ICMR NIOH  Indian Council of Medical Research Department of Biotechnology, India Human trials may begin by July 2020 Proudly -Made by INDIA\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 @BharatBiotech https://t.co/CLFqPfoPC2""",[],
2020-06-30 02:40:30,"b'As workplaces and factories implement safety practices and protocols to prevent transmission of #COVID_19,. Employees and other personnel need to be protected while ensuring business continuity so that livelihoods are not impacted. WHO, ICMR, Cambridge, Oxford studies,'",['COVID_19'],
2020-06-30 02:20:21,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/hZ0HDq13te""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 02:00:37,b'\xe2\x80\x98No model has forecast covid spread correctly\xe2\x80\x99 https://t.co/UWd4Dkndrb',[],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='4f2838c764ad417c', url='https://api.twitter.com/1.1/geo/id/4f2838c764ad417c.json', place_type='city', name='Hayathnagar', full_name='Hayathnagar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[78.426176, 17.234568], [78.770343, 17.234568], [78.770343, 17.495638], [78.426176, 17.495638]]]), attributes={})"
2020-06-30 01:43:42,"b""Latest: Bharat Biotech announces India's first COVID-19 vaccine candidate 'COVAXIN' Hyderabad-based Bharat Biotech announced that it has successfully developed Covaxin, India's first vaccine candidate for Covid-19, in collaboration with the ICMR &amp; National Institute of Virology.""",[],
2020-06-30 01:36:16,"b'India\xe2\x80\x99s first COVID-19 vaccine candidate COVAXIN gets DCGI approval. Developed by Bharat Biotech, in collaboration with the Indian Council of Medical Research (ICMR) and the National Institute of Virology #COVID #COVID19 @CNBCTV18Live  https://t.co/XWT0aK4UhJ'","['COVID', 'COVID19']",
2020-06-30 01:36:05,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials  COVAXIN, India's first COVID-19 vaccine candidate, was developed in association with ICMR  https://t.co/CbKuVJXqq6""",[],
2020-06-30 01:09:16,"b""The country's 'first' #Indigenous COVID-19 vaccine #COVAXIN, developed by Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India. May it successfully completed its trial. We the people can beat World. https://t.co/S8XcpEmKa4""","['Indigenous', 'COVAXIN']",
2020-06-30 01:04:23,"b""COVAXIN, India's first COVID-19 vaccine candidate, was developed in association with ICMR https://t.co/3P4CqG9qZc""",[],
2020-06-30 00:54:48,"b'@KVishReddy A blatant liar, never tells straighter a single word of truth in his Covid 19 journey  -no self -skips in the guise of ICMR -never accepts failures  -blames social media -avoids answers on low testing  -never corrects cropping errors  -unfits the position   #Savepeoplelives'",['Savepeoplelives'],
2020-06-30 00:17:48,"b""COVAXIN, India's First #COVID19 Vaccine Candidate, Set For Phase I, II Human Trials.  Developed by Hyderabad-based Bharat Biotech, in association with ICMR (Indian Council for Medical Research)  https://t.co/kJAxJQdzFo""",['COVID19'],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='243cc16f6417a167', url='https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', place_type='city', name='Hyderabad', full_name='Hyderabad, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]), attributes={})"
2020-06-29 23:57:20,b'#COVAXIN is India\xe2\x80\x99s first #indigenous vaccine against Covid-19. The collaboration with #ICMR and #NIV was instrumental in the development of this vaccine. The proactive support and guidance from #CDSCO has enabled approvals to this project https://t.co/NyPpa7aeV4',"['COVAXIN', 'indigenous', 'ICMR', 'NIV', 'CDSCO']",
2020-06-29 22:47:33,b'https://t.co/F6M7N6nD5O   Shared by Indian Express android app.  Click here to download  https://t.co/pI4iQ4C4pG',[],
2020-06-29 21:28:23,"b'Covid-19:\xc2\xa0Over 14% in Kolkata have coronavirus antibodies, finds seroprevalence survey by\xc2\xa0ICMR\xc2\xa0 https://t.co/hcNSTk7J5G'",[],
2020-06-29 20:58:21,"b'Bharat Biotech develop\xe2\x80\x99s India\xe2\x80\x99s first Covid-19 vaccine candidate with ICMR-NIV, gets DCGI nod for human trials | India News \xe2\x80\x93 Times of\xc2\xa0India https://t.co/UdwQZ8hB0A'",[],
2020-06-29 20:51:18,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/ePWzr6odLm""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-29 19:42:14,"b'#Covaxin \xe2\x80\x94 In a major breakthrough, India\xe2\x80\x99s first COVID-19 #Vaccine developed by #BharatBiotech in collaboration with ICMR- National Institute of Virology (NIV) gets DGCI approval for Phase I, II human trials. #CoronaVirusUpdates #CoronaVirusUpdate #CoronaUpdates #CoronaUpdate https://t.co/BFgVJ57WDx'","['Covaxin', 'Vaccine', 'BharatBiotech', 'CoronaVirusUpdates', 'CoronaVirusUpdate', 'CoronaUpdates', 'CoronaUpdate']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='2b8214b5b067d03c', url='https://api.twitter.com/1.1/geo/id/2b8214b5b067d03c.json', place_type='city', name='Chittaranjan', full_name='Chittaranjan, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[86.876968, 23.805755], [86.92345, 23.805755], [86.92345, 23.878603], [86.876968, 23.878603]]]), attributes={})"
2020-06-29 19:40:36,b'ICMR seroprevalence survey says over 14% in Kolkata have COVID-19 antibodies https://t.co/tPRfivGkIw',[],
2020-06-29 19:22:46,"b""Something to cheer for..! Bharat Biotech developed COVAXIN i.e. India's 1st indigenous Covid-19 vaccine successfully enters human trials. Hope for the Best!\xf0\x9f\xa4\x9e  . #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/Pf56NL5BzG""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-29 19:10:47,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  #COVAXIN  #covid19  #Indiafightscorona  #ICMR  #coronavirusvaccine https://t.co/ruh5gk3bdP""","['COVAXIN', 'covid19', 'Indiafightscorona', 'ICMR', 'coronavirusvaccine']",
2020-06-29 19:03:54,"b""The country's 'first' indigenous #COVID-19 vaccine COVAXIN, developed by city-based #BharatBiotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India, the company said on Monday.  https://t.co/rBDMAB4XIH""","['COVID', 'BharatBiotech']",
2020-06-29 18:46:37,"b'India\xe2\x80\x99s first #COVID19 vaccine candidate COVAXIN gets DCGI approval; human trials to begin in July It has been developed in collaboration with the #ICMR and the #NIV. The SARS-CoV-2 strain was isolated in NIV, Pune and transferred to Bharat Biotech. https://t.co/lv7dPPaFJ9'","['COVID19', 'ICMR', 'NIV']",
2020-06-29 18:46:06,b'Haryana to start plasma therapy for Covid-19 as part of ICMR trial https://t.co/au9YCuswlL',[],
2020-06-29 18:45:10,"b'@drharshvardhan @ICMRDELHI @narendramodi @MoHFW_INDIA @IndiaDST @PMOIndia @BJP4India @BJP4Delhi @JPNadda @AmitShah ICMR should also relieve itself from American Medical Association,life can be seen beyond so called allopathy, Science &amp;  technology etc of the West,6 months, no solution to Covid 19!! @narendramodi @moayush @Swamy39 @IsraeliPM @netanyahu @NITIAayog Think Beyond.'",[],
2020-06-29 18:41:57,"b""India's first Covid-19 vaccine, Developed by Hyderabad-based Bharat Biotech, in association with ICMR DCGI (DrugControllerGeneralofIndia) has given an approval for Phase I and II human clinical trials that are scheduled to start across the country in July @BharatBiotech  @KTRTRS https://t.co/DgtLCDjSJF""",[],
2020-06-29 18:40:43,b'Welcome news: Human trials to begin immediately for India\xe2\x80\x99s 1st COVID-19 Vaccine - #COVAXIN\xe2\x84\xa2 developed by @BharatBiotech along with #ICMR #NIV; #DCGI approves  Phase I &amp; II #HumanClinicalTrials from July 2020; preclinical trials encouraging \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8d',"['COVAXIN', 'ICMR', 'NIV', 'DCGI', 'HumanClinicalTrials']",
2020-06-29 18:37:19,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining da approvals of da DCGI to initiate phase-I and II human clinical trials for da vaccine candidate for Covid-19 it developed in collaboration with da National Institute of Virology, part of the ICMR'",[],
2020-06-29 18:37:18,"b'""ICMR JRF"" exam date extended due to lockdown problems &amp; also due to covid-19 cases so chances of postponing NEET &amp; JEE exams have also increased.'",[],
2020-06-29 18:33:19,"b""Bharat Biotech Ltd's vaccine for #SARSCoV2 gets permission for human trial in India from ICMR.  #Vaccine Trial in India for #CoronaVirus / #COVID19 / #Covid_19""","['SARSCoV2', 'Vaccine', 'CoronaVirus', 'COVID19', 'Covid_19']",
2020-06-29 18:29:28,"b""Bharat Biotech develops India's first vaccine candidate for Covid-19 - Window To News https://t.co/ocyAk9U0qY   #Hyderabad,#ICMR,#BharatBiotech""","['Hyderabad', 'ICMR', 'BharatBiotech']",
