Time,Tweets,All_hashtags,Place
6/30/2020 17:55,b'Our economy is about to go through unprecedented change due to COVID-19 &amp; we must use this opportunity to decarbonise our economy otherwise we\xe2\x80\x99ll be counting heat related deaths &amp; illnesses instead. There is no vaccine for climate change. #ClimateCrisis  https://t.co/Nqh1Gehb5c',['ClimateCrisis'],
6/30/2020 17:54,b'China approves COVID-19 vaccine for military staff https://t.co/YVxtMQdsUV',[],
6/30/2020 17:54,"b'Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread \'could get very bad\' https://t.co/awFjL4P5GE   FAUCI AGAIN PROVEN---""WRONG""---THIS FOOL HAS (NOT) BEEN RIGHT ONCE ON THE WUHAN VIRUS! NO THINKING PERSON BELIEVES THIS IDIOT ANYMORE!! \xf0\x9f\x98\xa0\xf0\x9f\x98\xa1\xf0\x9f\x98\x85'",[],
6/30/2020 17:54,"b""#COVAXIN by @BharatBiotech has been allowed for clinical human trials. If it succeeds, it'll be #India's gift to the world to protect from #Corona.  #CoronaVaccine #COVID\xe3\x83\xbc19 #drug #vaccine   https://t.co/Y8IwG2KgHj""","['COVAXIN', 'India', 'Corona', 'CoronaVaccine', 'COVIDー19', 'drug', 'vaccine']",
6/30/2020 17:54,"b'No guarantee U.S. will have safe, effective COVID-19 vaccine, Fauci says: https://t.co/B7V6Wb3S0n via @AOL'",[],
6/30/2020 17:54,b'24-hour coronavirus update:  - Cases double in June in at least 10 U.S. states - Britain locks down Leicester again after flare-up - Fauci says no guarantee U.S. will have effective COVID-19 vaccine https://t.co/AIkIfb2qKQ',[],
6/30/2020 17:54,"b'No guarantee U.S. will have safe, effective COVID-19 vaccine, Fauci says: https://t.co/aEima4soDn via @AOL'",[],
6/30/2020 17:54,b'Meharry Medical College joins COVID-19 Vaccine Trials Network https://t.co/crqnNgZcO6 https://t.co/L31FNYqUhJ',[],
6/30/2020 17:53,b'The FDA\xe2\x80\x99s new summary guidance says no Covid-19 vaccine will be approved unless a company has clearly demonstrated proof of safety and effectiveness through a clinical study #COVID19  https://t.co/MZqItwIvbs',['COVID19'],
6/30/2020 17:53,"b""When scientists create &amp; charge the masses for the Covid-19 vaccine &amp; cure. You'll need to understand &amp; process the fact that Cancer, HIV/AIDS, &amp; other aliments can be easily cured. Like YEARS AGO!""",[],
6/30/2020 17:53,b'#AnthonyFauci: \xe2\x80\x98No guarantee\xe2\x80\x99 #COVID19 #vaccine will be ready by early 2021  https://t.co/Gf7J73kN2b https://t.co/JnbjoJ75TM',"['AnthonyFauci', 'COVID19', 'vaccine']",
6/30/2020 17:53,b'Tell the UK government a #COVID19 vaccine must be affordable. Sign the petition https://t.co/fwcG8t06Wz',['COVID19'],
6/30/2020 17:53,b'The line is forming for a COVID-19 vaccine. Who should be at the front? https://t.co/uVI7jpZANJ',[],
6/30/2020 17:53,"b'@Cellularlinks @samstein You are not informed. AstraZeneca is currently manufacturing, at commercial scale, doses of their vaccine.  They should have initial data by late July.   https://t.co/FvWh8YqOSN'",[],
6/30/2020 17:52,b'Investors shouldn\xe2\x80\x99t chase a potential COVID-19 vaccine winner: Analyst https://t.co/jILBHVM5rI #YahooFinance #Traffic #Transportation #Shipping #Logistics Follow @AFTvitaliy for #Trucking News',"['YahooFinance', 'Traffic', 'Transportation', 'Shipping', 'Logistics', 'Trucking']",
6/30/2020 17:52,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/5BGwhtghLn""",[],
6/30/2020 17:52,b'@MphoMocha4 Humans supposed be looking for a vaccine for covid 19 but someone in the lab was like nah let\xe2\x80\x99s go with this',[],
6/30/2020 17:51,"b""Fauci: No vaccine guarantee, spread 'could get very bad' Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/x61yB4ZkI8""",[],
6/30/2020 17:51,"b'Current spider senses odds:  Trump gets Covid-19: 61% Trump drops out of race: 98% Trump pardons himself: 219% Trump doesn\xe2\x80\x99t finish term: 11,914% Fauci/ Birx fully vindicated: \xe2\x99\xbe% MLB real games in 2020: -736% Ledger folds before vaccine: 99.8% https://t.co/ApSb6X0mz7'",[],
6/30/2020 17:51,b'India\xe2\x80\x99s first COVID-19 vaccine gets permission for human clinical trials https://t.co/JF1vnCGViB via @Dainiksomoy24',[],
6/30/2020 17:51,"b'#DrFauci claims a vaccine for Covid-19 could be available around January 2021. If so, would you take it? @TinoCochino has a weird conspiracy theory. LOL! \xf0\x9f\xa5\xb4\xf0\x9f\x98\xb7\xf0\x9f\x92\x80 https://t.co/I3iZRXjMxU'",['DrFauci'],
6/30/2020 17:50,"b'@NIAIDNews @NIH care of Dr Fauci and Collins: Can Humans gain herd immunity to a Corona virus, flu? Have Humans ever gained immunity to a Corona Virus? And is that why Dr Fauci is concerned about people not getting Covid 19 vaccine, that there is no herd immunity without a Vax?'",[],
6/30/2020 17:50,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/XX310HAREp',"['COVID19', 'Coronavirus']",
6/30/2020 17:50,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  ICMR NIOH  Indian Council of Medical Research Department of Biotechnology,India . . #BharatBiotech #COVAXIN #covid19 #Collaboration #VaccinesWork #IndiaFightsCorona https://t.co/gsVug8eiMy""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'VaccinesWork', 'IndiaFightsCorona']",
6/30/2020 17:50,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/ZLdqqKM1fE',"['COVID19', 'Coronavirus']",
6/30/2020 17:50,"b""PANIC!! SCREAM! IT'S THE END OF THE WORLD!!! WE'RE ALL GOING TO DIE!!!   PLEASE LET ME STAY RELEVANT!   https://t.co/Y7nVYkUQzi""",[],
6/30/2020 17:50,b'If you ever wonder why Trump decided the USA will NOT participate with the W.H.O. Covid-19 Chinese Virus Vaccine program...    https://t.co/t5U6lzPrOO',[],
6/30/2020 17:50,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/HHXZjV1yKr  Did he tell Donald &amp; the Republicans?""",[],
6/30/2020 17:49,b'The line is forming for a COVID-19 vaccine. Who should be at the front?  Y quien va primero  cuando este la vacuna  https://t.co/IsggjM3COs',[],
6/30/2020 17:49,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/Wxdjcv5mvH',"['COVID19', 'Coronavirus']",
6/30/2020 17:48,b'Please sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/KhpFprLGpR',"['COVID19', 'Coronavirus']",
6/30/2020 17:48,"b'The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions.  https://t.co/DnD9wgbmWe'",[],
6/30/2020 17:48,"b'@pacifist322 @BobbyK05579065 @ritamollerpalma There is a distinct lack of #6 on this.  Both @ritamollerpalma and @glassforsenate have made the claim that the COVID-19 vaccine will be mandated, yet neither provides evidence of same.'",[],
6/30/2020 17:48,"b""Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/SYjfqcCMHz""",[],
6/30/2020 17:48,"b""We support our Indian Forces. We support our Govt. We are now Vocal for Local. We'll support Make in India. We are proud to announce covid_19 vaccine (Covaxin) developed in india.  #MadeInIndia https://t.co/99JH9kSdlX""",['MadeInIndia'],
6/30/2020 17:48,"b'@bluezdawg @realDonaldTrump @GOP We  ALL need to stick together and take care of our people &amp; Country. Our Scientist are now working on a Vaccine for COVID 19. The USA will weather the storm and come out on top. But blaming each other won\xe2\x80\x99t do any good, Keep strong &amp; we can make it.'",[],
6/30/2020 17:47,"b'Here\'s the ""Official"" Leader in the COVID-19 Vaccine Race:  #safeEffective #vaccine \xf0\x9f\x92\x89  https://t.co/ucwjkzqDAZ'","['safeEffective', 'vaccine']",
6/30/2020 17:47,"b""Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/IkxRxGZQar""",[],
6/30/2020 17:47,"b'@BeckyQuick Any opinions on IBIO?  I\xe2\x80\x99m heavily invested in this stock, because of COVID. It\xe2\x80\x99s facility was funded by DARPA to combat massive outbreaks of H1N1, SARS ,  and Covid-19.  I believe they are the only BIO farm that can mass produce Vaccine.   Hold Sell or Buy?'",[],
6/30/2020 17:47,"b'All vaccines look to show the body one or more molecules \xe2\x80\x93 antigens \xe2\x80\x93 that are made by or which mirror a specific disease-causing microbe. These do not cause the disease, but trigger an appropriate immune response. Afterwards, the\xe2\x80\xa6https://t.co/HRMls9t3Jv https://t.co/5RjtWHiOTi'",[],
6/30/2020 17:47,"b'@lovereignssupr1 They do NOT conduct clinical trials for vaccines on a represention of the population! Look at the exclusion criteria. People with medical conditions are excluded. The true experiment is in post-marketing, but then they say every reaction is a coincidence! https://t.co/rtfjE9dVSL'",[],
6/30/2020 17:47,b'#Microsoft\xe2\x80\x99s undersea #datacenter helps the hunt for a #COVID-19 #vaccine - https://t.co/5hX9UreH2U #COVID19 https://t.co/DECdHULGTA',"['Microsoft', 'datacenter', 'COVID', 'vaccine', 'COVID19']",
6/30/2020 17:47,"b""India's first COVID 19 vaccine candidate COVAXIN has received the approval of drug regulator DCGI for human trial. https://t.co/KTPGhI82Ty""",[],
6/30/2020 17:46,"b""Inovio's COVID-19 vaccine candidate shows promise in small early-stage trial https://t.co/xGG4LQAFVg""",[],
6/30/2020 17:46,"b""Health Canada now stocking Chinese military's COVID-19 vaccine for human... https://t.co/mhqQNQYhW1 via @YouTube""",[],
6/30/2020 17:46,"b'The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions.  https://t.co/kfMC8RjXdK'",[],
6/30/2020 17:46,b'@JSalter03 @UKRunChat We\xe2\x80\x99re running a marathon a week to raise money for @OxfordMedSci research into treatments and vaccine for COVID-19! #runagainstcovid come join us! Set your challenge share the virgin money giving page with your friends/family! #justkeeprunning',"['runagainstcovid', 'justkeeprunning']",
6/30/2020 17:46,b'India\xe2\x80\x99s first COVID-19 vaccine candidate approved for human trials https://t.co/sxE6sglDA3 https://t.co/bf1o93acKv',[],
6/30/2020 17:46,"b'""THIS"" #covid_19 #nanocent is what will be needed ahead of, perhaps instead of, any therapy or vaccine to beat the virus without infecting the ""herd""... #letshope https://t.co/i8MX4BQjSx'","['covid_19', 'nanocent', 'letshope']",
6/30/2020 17:46,"b""I know people in the medical industry, they said the same thing two months ago. Then we're finding out that antibodies may last for only three months. Sounds like this is going to be permanent.  https://t.co/pLGv0Fv6BI""",[],
6/30/2020 17:45,"b'Dr. Fauci warned that it\'s ""unlikely"" the U.S. will achieve herd immunity to COVID-19 if a portion of the population refuses to get a vaccine.  For those that refuse, may natural selection express it\xe2\x80\x99s dominance in as compassionate a manner as possible.'",[],"Place(_api=<tweepy.api.API object at 0x7f4ff7ba1630>, id='5635c19c2b5078d1', url='https://api.twitter.com/1.1/geo/id/5635c19c2b5078d1.json', place_type='admin', name='Virginia', full_name='Virginia, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff7ba1630>, type='Polygon', coordinates=[[[-83.67529, 36.540739], [-75.16644, 36.540739], [-75.16644, 39.466012], [-83.67529, 39.466012]]]), attributes={})"
6/30/2020 17:45,b'I think first  India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 will made vaccine of Covid19 \xf0\x9f\xa6\xa0\xf0\x9f\x92\x89  What you say guys?\xf0\x9f\xa4\x94 #Covid_19 #Covid19Vaccine #IndiaWillWin',"['Covid_19', 'Covid19Vaccine', 'IndiaWillWin']",
6/30/2020 17:45,"b'This guy makes a very good point, if antibodies do not provide lasting protection for Covid-19 beyond a couple of months, what good is a vaccine?  Things that make you go hmmm...  \xf0\x9f\xa4\x94 https://t.co/QaRoEeVyYQ'",[],
6/30/2020 17:45,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/Vwj3XqFoQ5',"['COVID19', 'Coronavirus']",
6/30/2020 17:45,"b'""...[vaccine] acceleration should not mean forsaking ethical concerns, putting well-intentioned volunteers at needless risk, or setting back global vaccine efforts,"" says @DrMRosenblatt of the hopes of finding a #COVID19 vaccine. https://t.co/xCEHacvgu0'",['COVID19'],
6/30/2020 17:45,"b'@RRalstonAgile Early approval of COVID-19 vaccine without sufficient safety testing is my guess.   Also, war with Iran always a possibility.'",[],
6/30/2020 17:44,b'$ino reports positive early stage trials results for COVID-19 vaccine!!! Going to get more this \xf0\x9f\xa4\x91\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91#StockMarket #stocks #trading #news #daytrading https://t.co/dC90n9mLEZ',"['StockMarket', 'stocks', 'trading', 'news', 'daytrading']",
6/30/2020 17:44,b'Explainer: how is the vaccine pipeline for Covid-19 looking? | News | Chemistry World https://t.co/M9IJgNe0Lz',[],
6/30/2020 17:44,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India..\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/MrTDFq4mCE'","['COVAXIN', 'Covid_19']",
6/30/2020 17:44,"b""Inovio's stock falls as it discloses early-stage data for its COVID-19 vaccine candidate https://t.co/mOuHl6s1SX""",[],
6/30/2020 17:43,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021  https://t.co/OcanQCiD1J via @nypost""",[],
6/30/2020 17:43,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/CZgftaX8H8 via @nypost""",[],
6/30/2020 17:43,b'Inovio claims positive results on Covid-19 vaccine but key data are missing https://t.co/8SYJHE5FRH From @damiangarde #covid19',['covid19'],
6/30/2020 17:43,b'high bar for a vaccine emergency authorization from the FDA \xe2\x80\x94 i wrote about the implications of a vaccine EUA last month https://t.co/mwsuX1hiMg https://t.co/t3XnebGttn',[],
6/30/2020 17:43,b'Covaxin is a vaccine candidate to developed by BBIL against the novel\xc2\xa0coronavirus\xc2\xa0(Covid-19) in collaboration with the Indian Council of Medical Research\xe2\x80\x99s National Institute of Virology (NIV). #COVID\xe3\x83\xbc19 https://t.co/pGiZtVvieT',['COVIDー19'],
6/30/2020 17:43,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/aLQgvddQTN""",[],
6/30/2020 17:43,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/6kgfxJ0rPs""",[],
6/30/2020 17:43,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/ajhlstOwTa via @nypost""",[],
6/30/2020 17:42,"b'Top 10 Covid-19 updates: 80 crore people to get free food grains till November, announces Modi  https://t.co/wpp9IpIWgm'",[],
6/30/2020 17:42,"b""There's no guarantee I would believe him if he said today was Tuesday.  #FlipFlopFauci  https://t.co/lyKliHvmJ6 https://t.co/BnIGm8U0sQ""",['FlipFlopFauci'],
6/30/2020 17:42,b'The line is forming for a COVID-19 vaccine. Who should be at the front? https://t.co/3D83eZca8x',[],
6/30/2020 17:42,b'LINING UP FOR #COVID19 VACCINE. WHO GETS THE SHOTS?WHO DECIDES WHO GETS VACCINE? HOW WILL THE CHOICES BE MADE? https://t.co/xCLM40DhEV',['COVID19'],
6/30/2020 17:41,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/LxWuGAuLtu""",[],
6/30/2020 17:41,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/6kZZWrI3Ni',"['COVID19', 'Coronavirus']",
6/30/2020 17:41,b'@pmkeel My daughter just got informed by her corporate overlords that she will have to get a covid-19 vaccine or where a mask \xf0\x9f\x98\xb7 for the foreseeable future OSHA MADE THIS MANDATORY  Government agencies tyrannical overlords  They do not work for we the people',[],
6/30/2020 17:41,b'Here\xe2\x80\x99s how we\xe2\x80\x99ll know when a COVID-19 vaccine is ready - National Geographic https://t.co/Otqrx78czs',[],
6/30/2020 17:41,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/AnYlt1Y4UD""",[],
6/30/2020 17:41,"b'""Fauci Says No Guarantee U.S. Will Have Effective COVID-19 Vaccine, Warns Spread \'Could Get Very Bad\'"" by Reuters via NYT https://t.co/lgo563O6Ll'",[],
6/30/2020 17:40,b'Covid-19 vaccine: DCGI gives nod to Bharat Biotech for human clinical\xc2\xa0trial https://t.co/41Z8H4gaXz',[],
6/30/2020 17:40,b'#Fauci: \xe2\x80\x98No #guarantee \xe2\x80\x99 #coronavirus #vaccine will be ready by early 2021\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e  https://t.co/YMBXDijBTG',"['Fauci', 'guarantee', 'coronavirus', 'vaccine']",
6/30/2020 17:40,"b""As I keep saying.  Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/4MCQSNRp7Y via @nypost""",[],
6/30/2020 17:40,"b""New York Post : Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021. https://t.co/ac0R71oNKd  via @GoogleNews""",[],
6/30/2020 17:40,"b'What we need is a manhattan project for a vaccine/treatment for Covid-19. What we seem to be doing is a manhattan project to save wealthy corporations and make billionaires richer. We are good at that, you must admit. #EatTheRich #FailingState'","['EatTheRich', 'FailingState']",
6/30/2020 17:39,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/Yqsyh74S5T""",[],
6/30/2020 17:39,b'i ordered vaccine for covid-19 https://t.co/XODiYG9ubh',[],
6/30/2020 17:38,b'@zet_zw Face masks Sanitizer  Covid 19 vaccine and your are a billionnaire',[],
6/30/2020 17:38,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/FzS6d0JOVE YEAH TRACK PEOPLE! IF KIDS ARE REQUIRED TO HAVE VACCINE TO GO TO SCHOOL  ..THEN HOME SCHOOL!""",[],
